;YEAR;STATION;MOYENNE;STD;MIN;%25;%50;%75;MAX
100;1995;80372099999;0.368141592920354;1.6053029080906844;0.0;0.0;0.0;0.0;22.0
101;2022;61017099999;2.4955181641405035;3.697382703944588;0.0;0.0;1.0;3.0999999046325684;20.6
102;2012;43376099999;0.2524861867915201;0.46834050004418837;0.0;0.0;0.0;0.5;6.2
103;2011;43376099999;0.2718840557595958;0.47915038780534575;0.0;0.0;0.0;0.5;3.1
104;2016;67743099999;3.726656415493363;1.806493798116549;0.0;2.5999999046325684;3.5999999046325684;5.099999904632568;10.3
105;2021;43376099999;0.2040384604380681;1.669724468289669;0.0;0.0;0.0;0.0;37.0
106;1980;80372099999;0.9108132848898276;1.6801180900485881;0.0;0.0;0.0;0.0;7.7
107;1995;67743099999;2.674703128152786;1.805235427975831;0.0;1.5;2.5999999046325684;3.5999999046325684;26.7
108;2012;67743099999;2.836126147468409;1.7621846219724377;0.0;1.5;2.5999999046325684;3.5999999046325684;31.9
109;2015;43376099999;0.39918917965244605;2.8937974756120557;0.0;0.0;0.0;0.0;39.1
110;2020;67743099999;3.514503726522431;1.8547287057627917;0.0;2.0999999046325684;3.0999999046325684;4.599999904632568;10.3
111;2019;43376099999;0.10828651605027445;0.3564970737567423;0.0;0.0;0.0;0.0;3.6
112;2020;80372099999;1.8666666348775227;0.635085241048176;1.5;1.5;1.5;2.049999952316284;2.6
113;2019;80372099999;1.399999976158142;0.9704731375602821;0.0;1.0;1.25;1.774999976158142;3.1
114;1980;43376099999;1.0;;1.0;1.0;1.0;1.0;1.0
115;1995;43376099999;2.6999999284744263;2.099206158290627;0.0;1.5749999284744263;3.0999999046325684;4.224999904632568;4.6
116;2002;80372099999;2.0;;2.0;2.0;2.0;2.0;2.0
117;2012;80372099999;2.279999923706055;1.3461054532543613;0.0;2.5999999046325684;2.5999999046325684;2.5999999046325684;3.6
118;2015;80372099999;0.9047618820553734;1.42845233601347;0.0;0.0;0.0;1.5;3.6
119;2017;80372099999;1.5578947067260742;1.4151229633395095;0.0;1.0;1.0;2.0999999046325684;5.1
120;2002;43376099999;8.0;;8.0;8.0;8.0;8.0;8.0
121;2016;80372099999;1.3205882100497974;1.3474508421349087;0.0;0.0;1.0;1.5;6.2
122;2010;80372099999;0.7558823333067053;1.2673800116430016;0.0;0.0;0.0;1.0;5.1
123;2011;80372099999;0.6666666666666666;1.1547005383792517;0.0;0.0;0.0;1.0;2.0
124;2018;80372099999;1.2090908830816096;1.264877597710372;0.0;0.0;1.0;2.0999999046325684;4.1
125;2014;80372099999;1.7827585647846091;1.855238091500333;0.0;0.0;2.0999999046325684;3.0999999046325684;6.2
126;1980;93546099999;1.1641304078309431;1.9342818502255648;0.0;0.0;0.0;1.5;7.7
127;2013;80372099999;0.5162162007512273;1.1589059436490006;0.0;0.0;0.0;0.0;4.1
