;YEAR;STATION;MOYENNE;STD;MIN;%25;%50;%75;MAX
43;2012;61017099999;28.56394308068888;9.072724387729647;-0.9;22.5;29.200000762939453;36.0;45.6
44;2019;71043599999;-3.1717263253285;14.912402515958354;-45.0;-14.0;-1.0;8.0;28.0
45;2020;71043599999;-5.65754039497307;17.4129575361423;-47.0;-21.0;-4.0;10.0;30.0
46;2011;71043599999;-5.427913669064748;17.378252315268412;-46.0;-20.0;-5.0;10.0;30.0
47;2013;61017099999;27.81229076155744;9.225229599257013;2.0;21.700000762939453;28.0;35.20000076293945;45.6
48;2014;71043599999;-2.3828771483131765;16.34201861345439;-47.0;-17.0;0.0;11.0;30.0
49;1995;71043599999;-6.287122612446088;18.982892320187;-48.0;-23.0;-4.0;10.0;31.0
50;2022;07002099999;8.206848363248223;3.2575095822685243;0.4;5.900000095367432;8.199999809265137;9.899999618530273;19.3
51;2010;71043599999;-4.920408163265306;17.47715478749045;-46.0;-20.0;-3.0;10.0;31.0
52;2014;61017099999;27.195480512097138;9.666503832271214;2.0;20.799999237060547;28.0;34.5;45.7
53;2017;61017099999;27.92595586611137;9.40469690749867;0.8;21.299999237060547;28.65000057220459;35.0;45.3
54;2013;71043599999;-6.319218241042345;17.10847107575209;-43.0;-20.0;-8.0;8.0;30.0
55;2011;61017099999;28.575336702694795;9.241156351565833;1.6;22.399999618530273;29.399999618530273;36.0;46.5
56;2002;93546099999;13.026778838781675;4.655693483248711;0.1;9.800000190734863;13.199999809265137;16.5;24.6
57;2018;93546099999;13.479826089799404;5.331406978255711;-1.3;9.699999809265137;13.600000381469727;17.399999618530273;26.1
58;2022;71043599999;-21.699470098410295;11.521971423179604;-44.0;-29.0;-22.0;-15.0;10.0
59;2017;93546099999;13.525498280968657;4.954991235074427;-1.7;10.100000381469727;13.699999809265137;17.100000381469727;26.6
60;2014;93546099999;13.034878897556075;4.875386719595466;-0.8;9.699999809265137;13.399999618530273;16.600000381469727;26.6
61;2022;93546099999;17.469039382980704;3.4278270819931174;6.1;15.199999809265137;17.700000762939453;20.100000381469727;27.8
62;1980;07002099999;10.069098712446351;5.562397334594019;-6.0;6.0;10.0;14.0;28.0
63;2016;93546099999;13.545320527091045;5.238227652154961;-0.9;10.0;13.800000190734863;17.399999618530273;28.0
64;2014;67743099999;25.990788382613314;5.928827749848634;4.0;22.0;26.0;30.0;39.0
65;2002;61017099999;29.38498647051452;9.05060590367488;1.9;23.399999618530273;30.0;36.599998474121094;45.0
66;2019;93546099999;13.708168920682722;5.167705738827758;0.2;10.100000381469727;13.800000190734863;17.399999618530273;31.5
67;1995;61017099999;28.44498788272786;9.611387181726212;-2.4;22.0;29.200000762939453;36.599998474121094;46.0
68;1980;61017099999;27.92566371681416;9.011514730849793;2.0;22.0;28.0;35.0;46.0
69;2012;93546099999;12.957613167206057;5.028219528619046;-2.2;9.5;13.100000381469727;16.700000762939453;29.1
70;1995;07002099999;11.22262689269753;6.017976258288675;-5.6;7.199999809265137;10.800000190734863;15.600000381469727;32.2
71;2013;67743099999;25.828345961642988;6.528169070956325;5.0;22.0;26.0;31.0;39.0
72;2013;93546099999;13.680294730440753;5.0194096140125;-0.7;10.300000190734863;14.0;17.299999237060547;27.2
73;1995;93546099999;12.709961686624608;4.989049157201405;-2.0;9.399999618530273;13.0;16.600000381469727;25.5
74;2015;67743099999;26.22497809340722;5.750210956719054;7.0;23.0;27.0;30.0;40.0
75;2011;93546099999;13.345881956267025;5.123612933369183;-2.1;9.800000190734863;13.699999809265137;16.799999237060547;28.7
76;2010;93546099999;13.558098826447454;5.167894948755755;-1.2;9.800000190734863;13.600000381469727;17.5;27.9
77;1980;71043599999;-6.086330935251799;19.457944147875704;-47.0;-21.0;-4.0;12.0;27.0
