;YEAR;STATION;MOYENNE;STD;MIN;%25;%50;%75;MAX
92;2011;67743099999;18174.603340292277;9717.564902009077;5000;9900.0;11265.0;30000.0;40000
93;2022;80372099999;9273.335570469799;1828.1471332886847;500;9999.0;9999.0;9999.0;11265
94;2021;80372099999;9510.766333589547;1572.5384229047827;350;9999.0;9999.0;9999.0;11265
95;2014;43376099999;9800.5540166205;1077.0843993504404;4000;10000.0;10000.0;10000.0;10000
96;2022;43376099999;9806.122448979591;1241.6545063480762;0;10000.0;10000.0;10000.0;10000
97;2010;43376099999;9721.529745042493;1285.3151960636112;1700;10000.0;10000.0;10000.0;10000
98;1980;67743099999;35001.61030595813;9640.555999701332;6000;30000.0;40000.0;40000.0;55000
99;2018;67743099999;14917.310262529832;8415.80382570159;5000;9900.0;9900.0;25000.0;30000
100;1995;80372099999;15452.1815008726;7939.056523572708;0;9000.0;18000.0;20000.0;55000
101;2022;61017099999;8741.456582633053;2036.1366785775012;500;8000.0;10000.0;10000.0;15000
102;2012;43376099999;9817.67955801105;1031.3195845120667;4000;10000.0;10000.0;10000.0;10000
103;2011;43376099999;9732.558139534884;1258.6671520006353;2000;10000.0;10000.0;10000.0;10000
104;2016;67743099999;11568.830303030303;5662.169795386228;4000;9999.0;9999.0;9999.0;30000
105;2021;43376099999;9700.0;1448.6722377434032;0;10000.0;10000.0;10000.0;20000
106;1980;80372099999;13029.373848987108;4771.4717680585745;100;10000.0;15000.0;15000.0;30000
107;1995;67743099999;26956.363636363636;5547.167706800945;500;25000.0;30000.0;30000.0;70000
108;2012;67743099999;15698.606290672451;8714.209643523283;2500;9900.0;9900.0;25000.0;30000
109;2015;43376099999;9701.891891891892;1325.1871838694365;1700;10000.0;10000.0;10000.0;10000
110;2020;67743099999;15622.274314214465;9343.70858570426;1609;9900.0;9999.0;30000.0;30000
111;2019;43376099999;9830.056179775282;1600.1216540217217;4000;10000.0;10000.0;10000.0;29000
112;2020;80372099999;9999.0;0.0;9999;9999.0;9999.0;9999.0;9999
113;2019;80372099999;9040.833333333334;2260.5309446046413;3500;9999.0;9999.0;9999.0;9999
114;1980;43376099999;4000.0;;4000;4000.0;4000.0;4000.0;4000
115;1995;43376099999;9000.0;1414.213562373095;8000;8500.0;9000.0;9500.0;10000
116;2002;80372099999;7000.0;;7000;7000.0;7000.0;7000.0;7000
117;2012;80372099999;11265.0;0.0;11265;11265.0;11265.0;11265.0;11265
118;2015;80372099999;8094.523809523809;3191.8050162728864;1000;5000.0;9999.0;9999.0;9999
119;2017;80372099999;9270.0;2161.5254275425586;500;9999.0;9999.0;9999.0;9999
120;2002;43376099999;2100.0;2687.0057685088805;200;1150.0;2100.0;3050.0;4000
121;2016;80372099999;8272.242424242424;2065.2647383311273;3000;7000.0;8000.0;9999.0;9999
122;2010;80372099999;9632.254901960785;2657.179199963433;500;8000.0;11265.0;11265.0;11265
123;2011;80372099999;11421.666666666666;3502.628774696704;8000;9632.5;11265.0;13132.5;15000
124;2018;80372099999;9405.933333333332;1605.451287446504;1800;9900.0;9999.0;9999.0;9999
125;2014;80372099999;9067.0;2289.3015284955563;800;9999.0;9999.0;9999.0;9999
126;2013;80372099999;9333.111111111111;3461.397362567219;500;9900.0;11265.0;11265.0;11265
